"","subject","trial","item","category","supercategory","PosOr","answercode","correct","correct_manual","answer_auto_jaro","correct_auto_jaro","word","word.c","letters.01","timing.01"
"4170",30,10,"schlagzeug","Instrumente","Misc I",2,"correct","1",1,"correct",1,"SCHLAGZEUGEnter","SCHLAGZEUG","S",789
"4171",30,11,"kamel","Huftiere","Tiere",3,"almostcorrect","1",1,"correctedtocorrect",1,"KANBackspaceMELEnter","KAMEL","K",842
"4172",30,12,"orchidee","Blumen","Misc II",3,"correct","1",1,"correct",1,"ORCHIDEEEnter","ORCHIDEE","O",1391
"4173",30,13,"geige","Instrumente","Misc I",3,"correct","1",1,"correct",1,"GEIGEEnter","GEIGE","G",1345
"4174",30,14,"zigarette","Filler","Filler",5,"correct","1",1,"correct",1,"ZIGARETTEEnter","ZIGARETTE","Z",941
"4175",30,15,"schaf","Huftiere","Tiere",4,"correct","1",1,"correct",1,"SCHAFEnter","SCHAF","S",1618
"4176",30,16,"tulpe","Blumen","Misc II",4,"correct","1",1,"correct",1,"TULPEEnter","TULPE","T",1169
"4177",30,17,"harfe","Instrumente","Misc I",4,"isna","NA",0,"isna",0,"NA","NA","H",1471
"4178",30,18,"kuh","Huftiere","Tiere",5,"backspace_space_enter","NA",0,"backspace_space_enter",0,"BackspaceEBackspaceKUHEnter","6KUH","Backspace",NA
"4179",30,19,"sonnenblume","Blumen","Misc II",5,"correct","1",1,"correct",1,"SONNENBLUMEEnter","SONNENBLUME","S",892
"4180",30,20,"gitarre","Instrumente","Misc I",5,"correct","1",1,"correct",1,"GITARREEnter","GITARRE","G",722
"4181",30,21,"zange","Heimwerker","Werkzeug",1,"correct","1",1,"correct",1,"ZANGEEnter","ZANGE","Z",1290
"4182",30,22,"bonbon","Süssigkeiten","Lebensmittel",1,"almostcorrect","1",1,"correctedtocorrect",1,"BONOBackspaceBONEnter","BONBON","B",747
"4183",30,23,"cd","Filler","Filler",1,"correct","1",1,"correct",1,"CDEnter","CD","C",822
"4184",30,24,"arm","Körperteile","Misc I",1,"correct","1",1,"correct",1,"ARMEnter","ARM","A",633
"4185",30,25,"bohrmaschine","Heimwerker","Werkzeug",2,"almostcorrect","1",1,"correctedtocorrect",1,"BORBackspaceHRMASCHINEEnter","BOHRMASCHINE","B",781
"4186",30,26,"kekse","Süssigkeiten","Lebensmittel",2,"correct","1",1,"correct",1,"KEKSEEnter","KEKSE","K",679
"4187",30,27,"hand","Körperteile","Misc I",2,"correct","1",1,"correct",1,"HANDEnter","HAND","H",751
"4188",30,28,"schraubenzieher","Heimwerker","Werkzeug",3,"correct","1",1,"correct",1,"SCHRAUBENZIEHEREnter","SCHRAUBENZIEHER","S",1374
"4189",30,29,"kuchen","Süssigkeiten","Lebensmittel",3,"almostcorrect","1",1,"alternative_corrected",1,"TORTEEnter","TORTE","T",1796
"4190",30,30,"schwert","Filler","Filler",2,"correct","1",1,"correct",1,"SCHWERTEnter","SCHWERT","S",973
"4191",30,31,"feile","Heimwerker","Werkzeug",4,"correct","1",1,"correct",1,"FEILEEnter","FEILE","F",1023
"4192",30,32,"fuss","Körperteile","Misc I",3,"almostcorrect","1",1,"distance_based_error",0,"FPBackspaceUDeadDeadBackspaceBackspace?=BackspaceBackspaceDeadEnterABackspaceBackspaceSSEnter","FUDeadDeDeadSS","F",784
"4193",30,33,"lippenstift","Filler","Filler",3,"almostcorrect","1",1,"correctedtocorrect",1,"LIPPENSCHBackspaceBackspaceTIFTEnter","LIPPENSTIFT","L",1933
"4194",30,34,"hammer","Heimwerker","Werkzeug",5,"correct","1",1,"correct",1,"HAMMEREnter","HAMMER","H",832
"4195",30,35,"ohr","Körperteile","Misc I",4,"correct","1",1,"correct",1,"OHREnter","OHR","O",794
"4196",30,36,"fenster","Filler","Filler",4,"correct","1",1,"correct",1,"FENSTEREnter","FENSTER","F",1957
"4197",30,37,"eis","Süssigkeiten","Lebensmittel",4,"correct","1",1,"correct",1,"EISEnter","EIS","E",950
"4198",30,38,"bein","Körperteile","Misc I",5,"correct","1",1,"correct",1,"BEINEnter","BEIN","B",1275
"4199",30,39,"pfeife","Filler","Filler",5,"correct","1",1,"correct",1,"PFEIFEEnter","PFEIFE","P",1164
"4200",30,40,"schokolade","Süssigkeiten","Lebensmittel",5,"correct","1",1,"correct",1,"SCHOKOLADEEnter","SCHOKOLADE","S",963
"4201",30,41,"schloss","Gebäude","Misc II",1,"almostcorrect","1",1,"alternative_corrected",1,"BURGEnter","BURG","B",1183
"4202",30,42,"eule","Vögel","Tiere",1,"correct","1",1,"correct",1,"EULEEnter","EULE","E",1149
"4203",30,43,"bank","Sitzen","Möbel",1,"correct","1",1,"correct",1,"BANKEnter","BANK","B",1347
"4204",30,44,"hochhaus","Gebäude","Misc II",2,"correct","1",1,"correct",1,"HOCHHAUSEnter","HOCHHAUS","H",1891
"4205",30,45,"schwan","Vögel","Tiere",2,"correct","1",1,"correct",1,"SCHWANEnter","SCHWAN","S",677
"4206",30,46,"stuhl","Sitzen","Möbel",2,"correct","1",1,"correct",1,"STUHLEnter","STUHL","S",934
"4207",30,47,"kirche","Gebäude","Misc II",3,"correct","1",1,"correct",1,"KIRCHEEnter","KIRCHE","K",1011
"4208",30,48,"luftballon","Filler","Filler",1,"almostcorrect","1",1,"alternative_corrected",1,"BALLONEnter","BALLON","B",875
"4209",30,49,"hocker","Sitzen","Möbel",3,"correct","1",1,"correct",1,"HOCKEREnter","HOCKER","H",1471
"4210",30,50,"briefmarke","Filler","Filler",2,"correct","1",1,"correct",1,"BRIEFMARKEEnter","BRIEFMARKE","B",930
"4211",30,51,"strauss","Vögel","Tiere",3,"correct","1",1,"correct",1,"STRAUSSEnter","STRAUSS","S",2991
"4212",30,52,"couch","Sitzen","Möbel",4,"almostcorrect","1",1,"alternative_corrected",1,"SOFAEnter","SOFA","S",736
"4213",30,53,"mülleimer","Filler","Filler",3,"correct","1",1,"correct",1,"MÜLLEIMEREnter","MÜLLEIMER","M",1011
"4214",30,54,"ente","Vögel","Tiere",4,"correct","1",1,"correct",1,"ENTEEnter","ENTE","E",1225
"4215",30,55,"fernglas","Filler","Filler",4,"correct","1",1,"correct",1,"FERNGLASEnter","FERNGLAS","F",766
"4216",30,56,"tempel","Gebäude","Misc II",4,"almostcorrect","1",1,"alternative_corrected",1,"RUINEEnter","RUINE","R",2073
"4217",30,57,"taube","Vögel","Tiere",5,"correct","1",1,"correct",1,"TAUBEEnter","TAUBE","T",1091
"4218",30,58,"bürste","Filler","Filler",5,"correct","1",1,"correct",1,"BÜRSTEEnter","BÜRSTE","B",980
"4219",30,59,"burg","Gebäude","Misc II",5,"shift_start","NA",0,"shift_start",0,"ShiftbURGEnter","3bURG","Shift",2717
"4220",30,60,"sessel","Sitzen","Möbel",5,"shift_start","NA",0,"shift_start",0,"ShiftsESSELEnter","3sESSEL","Shift",1454
"4221",30,61,"sense","Bauernhof","Werkzeug",1,"correct","1",1,"correct",1,"SENSEEnter","SENSE","S",791
"4222",30,62,"kartoffel","Gemüse","Lebensmittel",1,"correct","1",1,"correct",1,"KARTOFFELEnter","KARTOFFEL","K",1418
"4223",30,63,"arztkittel","Jacken","Kleidung",1,"correct","1",1,"correct",1,"ARZTKITTELEnter","ARZTKITTEL","A",959
"4224",30,64,"waage","Filler","Filler",1,"correct","1",1,"correct",1,"WAAGEEnter","WAAGE","W",891
"4225",30,65,"axt","Bauernhof","Werkzeug",2,"almostcorrect","1",1,"correctedtocorrect",1,"AXTRBackspaceEnter","AXT","A",738
"4226",30,66,"pelzmantel","Jacken","Kleidung",2,"correct","1",1,"correct",1,"PELZMANTELEnter","PELZMANTEL","P",1203
"4227",30,67,"ampel","Filler","Filler",2,"correct","1",1,"correct",1,"AMPELEnter","AMPEL","A",730
"4228",30,68,"karotte","Gemüse","Lebensmittel",2,"almostcorrect","1",1,"correctedtocorrect",1,"KARROTBackspaceBackspaceBackspaceOTTEEnter","KAROTTE","K",760
"4229",30,69,"sakko","Jacken","Kleidung",3,"correct","1",1,"correct",1,"SAKKOEnter","SAKKO","S",978
"4230",30,70,"besen","Bauernhof","Werkzeug",3,"first_letter_incorrect","NA",0,"first_letter_error",0,"VESBackspaceBackspaceBackspaceBESENEnter","BESEN","V",696
"4231",30,71,"gurke","Gemüse","Lebensmittel",3,"correct","1",1,"correct",1,"GURKEEnter","GURKE","G",934
"4232",30,72,"badewanne","Filler","Filler",3,"correct","1",1,"correct",1,"BADEWANNEEnter","BADEWANNE","B",967
"4233",30,73,"daunenweste","Jacken","Kleidung",4,"correct","1",1,"correct",1,"DAUNENWESTEEnter","DAUNENWESTE","D",1131
"4234",30,74,"säge","Bauernhof","Werkzeug",4,"correct","1",1,"correct",1,"SÄGEEnter","SÄGE","S",1280
"4235",30,75,"glocke","Filler","Filler",4,"correct","1",1,"correct",1,"GLOCKEEnter","GLOCKE","G",1168
"4236",30,76,"mikrofon","Filler","Filler",5,"almostcorrect","1",1,"correctedtocorrect",1,"MOBackspaceIKROFONEnter","MIKROFON","M",1225
"4237",30,77,"brokkoli","Gemüse","Lebensmittel",4,"almostcorrect","1",1,"approx_correct",1,"BROKOLIEnter","BROKOLI","B",3089
"4238",30,78,"schaufel","Bauernhof","Werkzeug",5,"correct","1",1,"correct",1,"SCHAUFELEnter","SCHAUFEL","S",701
"4239",30,79,"kapuzenpulli","Jacken","Kleidung",5,"first_letter_incorrect","NA",0,"first_letter_error",0,"HBackspaceHOODIEEnter","HOODIE","H",1868
"4240",30,80,"paprika","Gemüse","Lebensmittel",5,"correct","1",1,"correct",1,"PAPRIKAEnter","PAPRIKA","P",2355
"4241",30,81,"kutsche","Strasse","Fortbewegungsmittel",1,"correct","1",1,"correct",1,"KUTSCHEEnter","KUTSCHE","K",2146
"4242",30,82,"regal","Aufbewahrung","Möbel",1,"correct","1",1,"correct",1,"REGALEnter","REGAL","R",793
"4243",30,83,"goldfisch","Fische","Tiere",1,"correct","1",1,"correct",1,"GOLDFISCHEnter","GOLDFISCH","G",1175
"4244",30,84,"auto","Strasse","Fortbewegungsmittel",2,"correct","1",1,"correct",1,"AUTOEnter","AUTO","A",1191
"4245",30,85,"kleiderschrank","Aufbewahrung","Möbel",2,"correct","1",1,"correct",1,"KLEIDERSCHRANKEnter","KLEIDERSCHRANK","K",1119
"4246",30,86,"rochen","Fische","Tiere",2,"correct","1",1,"correct",1,"ROCHENEnter","ROCHEN","R",988
"4247",30,87,"lkw","Strasse","Fortbewegungsmittel",3,"correct","1",1,"correct",1,"LKWEnter","LKW","L",865
"4248",30,88,"tafel","Filler","Filler",1,"correct","1",1,"correct",1,"TAFELEnter","TAFEL","T",728
"4249",30,89,"delfin","Fische","Tiere",3,"correct","1",1,"correct",1,"DELFINEnter","DELFIN","D",698
"4250",30,90,"bus","Strasse","Fortbewegungsmittel",4,"correct","1",1,"correct",1,"BUSEnter","BUS","B",766
"4251",30,91,"safe","Aufbewahrung","Möbel",3,"correct","1",1,"correct",1,"SAFEEnter","SAFE","S",678
"4252",30,92,"hai","Fische","Tiere",4,"almostcorrect","1",1,"correctedtocorrect",1,"HIBackspaceAIEnter","HAI","H",827
"4253",30,93,"motorrad","Strasse","Fortbewegungsmittel",5,"almostcorrect","1",1,"approx_correct",1,"MOTORADEnter","MOTORAD","M",770
"4254",30,94,"schachtel","Aufbewahrung","Möbel",4,"almostcorrect","1",1,"alternative_corrected",1,"KARTONEnter","KARTON","K",2307
"4255",30,95,"streichholz","Filler","Filler",2,"correct","1",1,"correct",1,"STREICHHOLZEnter","STREICHHOLZ","S",809
"4256",30,96,"aal","Fische","Tiere",5,"correct","1",1,"correct",1,"AALEnter","AAL","A",705
"4257",30,97,"ball","Filler","Filler",3,"correct","1",1,"correct",1,"BALLEnter","BALL","B",1671
"4258",30,98,"schlüssel","Filler","Filler",4,"almostcorrect","1",1,"correctedtocorrect",1,"SCHLÜSSEKBackspaceLEnter","SCHLÜSSEL","S",756
"4259",30,99,"schublade","Aufbewahrung","Möbel",5,"correct","1",1,"correct",1,"SCHUBLADEEnter","SCHUBLADE","S",1207
"4260",30,100,"teppich","Filler","Filler",5,"correct","1",1,"correct",1,"TEPPICHEnter","TEPPICH","T",866
"4261",30,101,"kaffeemaschine","Küche","Möbel",1,"almostcorrect","1",1,"approx_correct",1,"KAFEMASCHINEArrowLeftArrowLeftArrowLeftArrowLeftArrowLeftArrowLeftArrowLeftEnter","KAFEMASCHINE4444444","K",775
"4262",30,102,"radiergummi","Büro","Werkzeug",1,"correct","1",1,"correct",1,"RADIERGUMMIEnter","RADIERGUMMI","R",759
"4263",30,103,"kopfhörer","Filler","Filler",1,"almostcorrect","1",1,"approx_correct",1,"KOPFHÖRHEREnter","KOPFHÖRHER","K",1318
"4264",30,104,"segelschiff","Wasser","Fortbewegungsmittel",1,"correct","1",1,"correct",1,"SEGELSCHIFFEnter","SEGELSCHIFF","S",1535
"4265",30,105,"herd","Küche","Möbel",2,"correct","1",1,"correct",1,"HERDEnter","HERD","H",1361
"4266",30,106,"schere","Büro","Werkzeug",2,"correct","1",1,"correct",1,"SCHEREEnter","SCHERE","S",1027
"4267",30,107,"gondel","Wasser","Fortbewegungsmittel",2,"correct","1",1,"correct",1,"GONDELEnter","GONDEL","G",1102
"4268",30,108,"mikrowelle","Küche","Möbel",3,"correct","1",1,"correct",1,"MIKROWELLEEnter","MIKROWELLE","M",806
"4269",30,109,"lineal","Büro","Werkzeug",3,"correct","1",1,"correct",1,"LINEALEnter","LINEAL","L",752
"4270",30,110,"kanu","Wasser","Fortbewegungsmittel",3,"correct","1",1,"correct",1,"KANUEnter","KANU","K",1656
"4271",30,111,"geschirrspüler","Küche","Möbel",4,"almostcorrect","1",1,"approx_correct",1,"GESCHIRRSPÜHLEREnter","GESCHIRRSPÜHLER","G",1263
"4272",30,112,"steckdose","Filler","Filler",2,"correct","1",1,"correct",1,"STECKDOSEEnter","STECKDOSE","S",1019
"4273",30,113,"u-boot","Wasser","Fortbewegungsmittel",4,"correct","1",1,"correct",1,"U-BOOTEnter","U-BOOT","U",894
"4274",30,114,"schwamm","Filler","Filler",3,"correct","1",1,"correct",1,"SCHWAMMEnter","SCHWAMM","S",1178
"4275",30,115,"klammer","Büro","Werkzeug",4,"isna","NA",0,"isna",0,"NA","NA","B",1737
"4276",30,116,"kühlschrank","Küche","Möbel",5,"correct","1",1,"correct",1,"KÜHLSCHRANKEnter","KÜHLSCHRANK","K",1279
"4277",30,117,"ventilator","Filler","Filler",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"WEBackspaceBackspaceVENTIABackspaceABackspaceLATOREnter","VENTILATOR","W",1073
"4278",30,118,"bleistift","Büro","Werkzeug",5,"correct","1",1,"correct",1,"BLEISTIFTEnter","BLEISTIFT","B",964
"4279",30,119,"yacht","Wasser","Fortbewegungsmittel",5,"correct","1",1,"correct",1,"YACHTEnter","YACHT","Y",1057
"4280",30,120,"käfig","Filler","Filler",5,"correct","1",1,"correct",1,"KÄFIGEnter","KÄFIG","K",1004
"4281",30,121,"marienkäfer","Insekten","Tiere",1,"almostcorrect","1",1,"approx_correct",1,"MARINENKÖBackspaceÄFEREnter","MARINENKÄFER","M",1079
"4282",30,122,"kirsche","Obst","Lebensmittel",1,"almostcorrect","1",1,"correctedtocorrect",1,"KIRSBackspaceSCHEEnter","KIRSCHE","K",782
"4283",30,123,"becher","Trinkgefässe","Misc II",1,"almostcorrect","1",1,"correctedtocorrect",1,"BECEBackspaceHEREnter","BECHER","B",930
"4284",30,124,"kamera","Filler","Filler",1,"correct","1",1,"correct",1,"KAMERAEnter","KAMERA","K",1397
"4285",30,125,"apfel","Obst","Lebensmittel",2,"correct","1",1,"correct",1,"APFELEnter","APFEL","A",714
"4286",30,126,"spinne","Insekten","Tiere",2,"correct","1",1,"correct",1,"SPINNEEnter","SPINNE","S",678
"4287",30,127,"glas","Trinkgefässe","Misc II",2,"correct","1",1,"correct",1,"GLASEnter","GLAS","G",838
"4288",30,128,"banane","Obst","Lebensmittel",3,"first_letter_incorrect","NA",0,"first_letter_error",0,"NBackspaceBANANEEnter","BANANE","N",867
"4289",30,129,"puppe","Filler","Filler",2,"correct","1",1,"correct",1,"PUPPEEnter","PUPPE","P",957
"4290",30,130,"fliege","Insekten","Tiere",3,"correct","1",1,"correct",1,"FLIEGEEnter","FLIEGE","F",783
"4291",30,131,"birne","Obst","Lebensmittel",4,"correct","1",1,"correct",1,"BIRNEEnter","BIRNE","B",658
"4292",30,132,"kassette","Filler","Filler",3,"almostcorrect","1",1,"approx_correct",1,"KASETTEEnter","KASETTE","K",845
"4293",30,133,"tasse","Trinkgefässe","Misc II",3,"almostcorrect","1",1,"alternative_corrected",1,"BECHEREnter","BECHER","B",749
"4294",30,134,"ameise","Insekten","Tiere",4,"almostcorrect","1",1,"approx_correct",1,"ARMEISEEnter","ARMEISE","A",1056
"4295",30,135,"baby","Filler","Filler",4,"correct","1",1,"correct",1,"BABYEnter","BABY","B",892
"4296",30,136,"flasche","Trinkgefässe","Misc II",4,"correct","1",1,"correct",1,"FLASCHEEnter","FLASCHE","F",706
"4297",30,137,"trauben","Obst","Lebensmittel",5,"almostcorrect","1",1,"alternative_corrected",1,"TRAUBEEnter","TRAUBE","T",962
"4298",30,138,"biene","Insekten","Tiere",5,"correct","1",1,"correct",1,"BIENEEnter","BIENE","B",1006
"4299",30,139,"kerze","Filler","Filler",5,"correct","1",1,"correct",1,"KERZEEnter","KERZE","K",725
"4300",30,140,"kanne","Trinkgefässe","Misc II",5,"correct","1",1,"correct",1,"KANNEEnter","KANNE","K",1052
"4301",30,141,"brosche","Schmuck","Kleidung",1,"correct","1",1,"correct",1,"BROSCHEEnter","BROSCHE","B",1959
"4302",30,142,"messer","Kochen","Werkzeug",1,"correct","1",1,"correct",1,"MESSEREnter","MESSER","M",1383
"4303",30,143,"leopard","Raubtiere","Tiere",1,"correct","1",1,"correct",1,"LEOPARDEnter","LEOPARD","L",1492
"4304",30,144,"ring","Schmuck","Kleidung",2,"correct","1",1,"correct",1,"RINGEnter","RING","R",1105
"4305",30,145,"kelle","Kochen","Werkzeug",2,"correct","1",1,"correct",1,"KELLEEnter","KELLE","K",919
"4306",30,146,"löwe","Raubtiere","Tiere",2,"almostcorrect","1",1,"correctedtocorrect",1,"LOBackspaceÄBackspaceÖWEEnter","LÖWE","L",850
"4307",30,147,"spaghetti","Filler","Filler",1,"almostcorrect","1",1,"approx_correct",1,"SPAGETTIEnter","SPAGETTI","S",818
"4308",30,148,"löffel","Kochen","Werkzeug",3,"correct","1",1,"correct",1,"LÖFFELEnter","LÖFFEL","L",698
"4309",30,149,"brille","Filler","Filler",2,"correct","1",1,"correct",1,"BRILLEEnter","BRILLE","B",737
"4310",30,150,"armband","Schmuck","Kleidung",3,"correct","1",1,"correct",1,"ARMBANDEnter","ARMBAND","A",1297
"4311",30,151,"fächer","Filler","Filler",3,"almostcorrect","1",1,"approx_correct",1,"FECHEREnter","FECHER","F",2889
"4312",30,152,"bär","Raubtiere","Tiere",3,"correct","1",1,"correct",1,"BÄREnter","BÄR","B",935
"4313",30,153,"kette","Schmuck","Kleidung",4,"correct","1",1,"correct",1,"KETTEEnter","KETTE","K",750
"4314",30,154,"pinsel","Filler","Filler",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"BBackspacePINSELEnter","PINSEL","B",659
"4315",30,155,"panther","Raubtiere","Tiere",4,"almostcorrect","1",1,"alternative_corrected",1,"JAGUAREnter","JAGUAR","J",1061
"4316",30,156,"gabel","Kochen","Werkzeug",4,"correct","1",1,"correct",1,"GABELEnter","GABEL","G",1721
"4317",30,157,"ohrring","Schmuck","Kleidung",5,"correct","1",1,"correct",1,"OHRRINGEnter","OHRRING","O",932
"4318",30,158,"tiger","Raubtiere","Tiere",5,"correct","1",1,"correct",1,"TIGEREnter","TIGER","T",1324
"4319",30,159,"schneebesen","Kochen","Werkzeug",5,"almostcorrect","1",1,"approx_correct",1,"SCHNEEBÄSENEnter","SCHNEEBÄSEN","S",1250
"4320",30,160,"schornstein","Filler","Filler",5,"correct","1",1,"correct",1,"SCHORNSTEINEnter","SCHORNSTEIN","S",1190
"4321",9,1,"schaufel","Bauernhof","Werkzeug",1,"correct","1",1,"correct",1,"SCHAUFELEnter","SCHAUFEL","S",743
"4322",9,2,"mülleimer","Filler","Filler",1,"almostcorrect","1",1,"correctedtocorrect",1,"MPBackspaceÜLLEIMEREnter","MÜLLEIMER","M",791
"4323",9,3,"paprika","Gemüse","Lebensmittel",1,"almostcorrect","1",1,"correctedtocorrect",1,"PAKBackspacePRIKAEnter","PAPRIKA","P",1654
"4324",9,4,"kapuzenpulli","Jacken","Kleidung",1,"first_letter_incorrect","NA",0,"not_correct",0,"KJBackspaceBackspaceJACKEEnter","JACKE","K",949
"4325",9,5,"waage","Filler","Filler",2,"correct","1",1,"correct",1,"WAAGEEnter","WAAGE","W",905
"4326",9,6,"säge","Bauernhof","Werkzeug",2,"correct","1",1,"correct",1,"SÄGEEnter","SÄGE","S",1458
"4327",9,7,"daunenweste","Jacken","Kleidung",2,"first_letter_incorrect","NA",0,"approx_correct",1,"DAUNENJACKEEnter","DAUNENJACKE","D",1606
"4328",9,8,"streichholz","Filler","Filler",3,"correct","1",1,"correct",1,"STREICHHOLZEnter","STREICHHOLZ","S",1187
"4329",9,9,"brokkoli","Gemüse","Lebensmittel",2,"correct","1",1,"correct",1,"BROKKOLIEnter","BROKKOLI","B",894
"4330",9,10,"sense","Bauernhof","Werkzeug",3,"correct","1",1,"correct",1,"SENSEEnter","SENSE","S",1044
"4331",9,11,"briefmarke","Filler","Filler",4,"correct","1",1,"correct",1,"BRIEFMARKEEnter","BRIEFMARKE","B",1032
"4332",9,12,"kartoffel","Gemüse","Lebensmittel",3,"correct","1",1,"correct",1,"KARTOFFELEnter","KARTOFFEL","K",800
"4333",9,13,"pelzmantel","Jacken","Kleidung",3,"semantic_relation","NA",0,"not_correct",0,"JACKEEnter","JACKE","J",1117
"4334",9,14,"steckdose","Filler","Filler",5,"first_letter_incorrect","NA",0,"first_letter_error",0,"SBackspaceSTECKDOSEEnter","STECKDOSE","S",1215
"4335",9,15,"besen","Bauernhof","Werkzeug",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"SBackspaceBESENEnter","BESEN","S",1252
"4336",9,16,"sakko","Jacken","Kleidung",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"JACBackspaceBackspaceBackspaceBackspaceBackspaceSAKKOEnter","SAKKO","J",1024
"4337",9,17,"karotte","Gemüse","Lebensmittel",4,"almostcorrect","1",1,"correctedtocorrect",1,"KARBackspaceBackspaceAROTTEEnter","KAROTTE","K",933
"4338",9,18,"axt","Bauernhof","Werkzeug",5,"correct","1",1,"correct",1,"AXTEnter","AXT","A",1124
"4339",9,19,"arztkittel","Jacken","Kleidung",5,"almostcorrect","1",1,"alternative_corrected",1,"LABORKITTELEnter","LABORKITTEL","L",2085
"4340",9,20,"gurke","Gemüse","Lebensmittel",5,"correct","1",1,"correct",1,"GURKEEnter","GURKE","G",1050
"4341",9,21,"geige","Instrumente","Misc I",1,"correct","1",1,"correct",1,"GEIGEEnter","GEIGE","G",1074
"4342",9,22,"kuh","Huftiere","Tiere",1,"correct","1",1,"correct",1,"KUHEnter","KUH","K",827
"4343",9,23,"cd","Filler","Filler",1,"correct","1",1,"correct",1,"CDEnter","CD","C",1299
"4344",9,24,"schlagzeug","Instrumente","Misc I",2,"correct","1",1,"correct",1,"SCHLAGZEUGEnter","SCHLAGZEUG","S",779
"4345",9,25,"orchidee","Blumen","Misc II",1,"semantic_relation","NA",0,"not_correct",0,"BLMEEnter","BLME","B",1168
"4346",9,26,"schwamm","Filler","Filler",2,"correct","1",1,"correct",1,"SCHWAMMEnter","SCHWAMM","S",732
"4347",9,27,"lippenstift","Filler","Filler",3,"almostcorrect","1",1,"correctedtocorrect",1,"LIPPENSTFTBackspaceBackspaceBackspaceTIFTEnter","LIPPENSTIFT","L",775
"4348",9,28,"tulpe","Blumen","Misc II",2,"correct","1",1,"correct",1,"TULPEEnter","TULPE","T",883
"4349",9,29,"schaf","Huftiere","Tiere",2,"correct","1",1,"correct",1,"SCHAFEnter","SCHAF","S",1406
"4350",9,30,"bürste","Filler","Filler",4,"correct","1",1,"correct",1,"BÜRSTEEnter","BÜRSTE","B",1288
"4351",9,31,"harfe","Instrumente","Misc I",3,"correct","1",1,"correct",1,"HARFEEnter","HARFE","H",940
"4352",9,32,"kamel","Huftiere","Tiere",3,"correct","1",1,"correct",1,"KAMELEnter","KAMEL","K",1033
"4353",9,33,"mikrofon","Filler","Filler",5,"correct","1",1,"correct",1,"MIKROFONEnter","MIKROFON","M",1383
"4354",9,34,"rose","Blumen","Misc II",3,"correct","1",1,"correct",1,"ROSEEnter","ROSE","R",1232
"4355",9,35,"pferd","Huftiere","Tiere",4,"correct","1",1,"correct",1,"PFERDEnter","PFERD","P",962
"4356",9,36,"klavier","Instrumente","Misc I",4,"first_letter_incorrect","NA",0,"first_letter_error",0,"JBackspaceKLAVIEREnter","KLAVIER","J",779
"4357",9,37,"löwenzahn","Blumen","Misc II",4,"almostcorrect","1",1,"correctedtocorrect",1,"LÖWENAZBackspaceBackspaceZAHNEnter","LÖWENZAHN","L",1125
"4358",9,38,"reh","Huftiere","Tiere",5,"correct","1",1,"correct",1,"REHEnter","REH","R",1358
"4359",9,39,"gitarre","Instrumente","Misc I",5,"isna","NA",0,"isna",0,"NA","NA","G",4526
"4360",9,40,"sonnenblume","Blumen","Misc II",5,"unrelated_other","NA",0,"not_correct",0,"EEnter","E","E",NA
"4361",9,41,"löwe","Raubtiere","Tiere",1,"almostcorrect","1",1,"correctedtocorrect",1,"LÖEBackspaceWEEnter","LÖWE","L",1140
"4362",9,42,"messer","Kochen","Werkzeug",1,"correct","1",1,"correct",1,"MESSEREnter","MESSER","M",886
"4363",9,43,"ohrring","Schmuck","Kleidung",1,"correct","1",1,"correct",1,"OHRRINGEnter","OHRRING","O",1370
"4364",9,44,"schornstein","Filler","Filler",1,"almostcorrect","1",1,"alternative_corrected",1,"KAMINEnter","KAMIN","K",888
"4365",9,45,"tiger","Raubtiere","Tiere",2,"correct","1",1,"correct",1,"TIGEREnter","TIGER","T",1074
"4366",9,46,"kette","Schmuck","Kleidung",2,"correct","1",1,"correct",1,"KETTEEnter","KETTE","K",956
"4367",9,47,"schwert","Filler","Filler",2,"semantic_relation","NA",0,"not_correct",0,"MESSEREnter","MESSER","M",847
"4368",9,48,"kelle","Kochen","Werkzeug",2,"correct","1",1,"correct",1,"KELLEEnter","KELLE","K",1505
"4369",9,49,"armband","Schmuck","Kleidung",3,"correct","1",1,"correct",1,"ARMBANDEnter","ARMBAND","A",1579
"4370",9,50,"leopard","Raubtiere","Tiere",3,"first_letter_incorrect","NA",0,"first_letter_error",0,"TBackspacePUMAEnter","PUMA","T",948
"4371",9,51,"kopfhörer","Filler","Filler",3,"correct","1",1,"correct",1,"KOPFHÖREREnter","KOPFHÖRER","K",1046
"4372",9,52,"ring","Schmuck","Kleidung",4,"correct","1",1,"correct",1,"RINGEnter","RING","R",674
"4373",9,53,"schneebesen","Kochen","Werkzeug",3,"correct","1",1,"correct",1,"SCHNEEBESENEnter","SCHNEEBESEN","S",803
"4374",9,54,"bär","Raubtiere","Tiere",4,"almostcorrect","1",1,"approx_correct",1,"BÄEnter","BÄ","B",1397
"4375",9,55,"brosche","Schmuck","Kleidung",5,"correct","1",1,"correct",1,"BROSCHEEnter","BROSCHE","B",1397
"4376",9,56,"löffel","Kochen","Werkzeug",4,"correct","1",1,"correct",1,"LÖFFELEnter","LÖFFEL","L",904
"4377",9,57,"glocke","Filler","Filler",4,"almostcorrect","1",1,"first_letter_error",0,"CLOCKEEnter","CLOCKE","C",1249
